author_id|post_id|reply_id|comment_id|article_type|clean_content|category|prob|published_time|id
100013364943679|974161793039310|nan|nan|fb_user_post|cotton đũi chăn ga gối cotton đũi là một sản_phẩm được đánh_giá cao và người dân việt nam tìm mua nhiều nhất vì mẫu_mã đẹp chất_lượng mềm mát phù_hợp thị_trường việt nam chất_liệu vải cao_cấp mềm mịn thoáng mát thấm hút mồ_hôi tốt độ co_giãn vừa_phải đặc_biệt hoàn_toàn không biến_dạng sau quá_trình giặt_giũ màu_sắc kẻ vô_cùng trẻ_trung hiện_đại sản_phẩm này quá tuyệt_vời về cả chất_lượng và giá_thành cotton numbertoken chứ không phải xoa đũi thông_thường khách nhé hàng không in nhuộm đảm_bảo sức_khỏe và môi_trường|Tư tưởng tiêu cực - chống phá nhà nước|0.14467795193195343|2020/07/03 17:21:03|1.1471440374022016e+18
100015494071295|855976971595431|nan|nan|fb_user_post|gom di_lam ve_thay a khoai nhu nay day het met luon|Tổ chức nhà nước|0.3005950152873993|2020/07/03 17:22:20|1.966174691473969e+18
100015494071295|855976971595431|nan|nan|fb_user_post|gom di_lam ve_thay a khoai nhu nay day het met luon|Nhân vật chính trị|0.2696550488471985|2020/07/03 17:22:20|1.966174691473969e+18
100015494071295|855976971595431|nan|nan|fb_user_post|gom di_lam ve_thay a khoai nhu nay day het met luon|Tư tưởng tiêu cực - chống phá nhà nước|0.16689826548099518|2020/07/03 17:22:20|1.966174691473969e+18
100023426650628|708780746579474|nan|nan|fb_user_post|ce ta bánh_đa bánh_đúc đêm vẫn cứ ăn việc giảm cân mai tính|Tổ chức nhà nước|0.3010420501232147|2020/07/03 23:36:49|8.069531583870367e+18
100023426650628|708780746579474|nan|nan|fb_user_post|ce ta bánh_đa bánh_đúc đêm vẫn cứ ăn việc giảm cân mai tính|Nhân vật chính trị|0.2700560688972473|2020/07/03 23:36:49|8.069531583870367e+18
100023426650628|708780746579474|nan|nan|fb_user_post|ce ta bánh_đa bánh_đúc đêm vẫn cứ ăn việc giảm cân mai tính|Tư tưởng tiêu cực - chống phá nhà nước|0.1671464741230011|2020/07/03 23:36:49|8.069531583870367e+18
100006592119590|176665290489526|nan|176665290489526_176726567150065|fb_page_comment|đây là kiểu bạch dịu_dàng but nghiêm_khắc hắc cục_súc nhưng dễ mềm_lòng cưng_chiều á hi_hiii|Tổ chức nhà nước|0.3005950152873993|2020/07/03 23:31:12|7.292243862774232e+18
100006592119590|176665290489526|nan|176665290489526_176726567150065|fb_page_comment|đây là kiểu bạch dịu_dàng but nghiêm_khắc hắc cục_súc nhưng dễ mềm_lòng cưng_chiều á hi_hiii|Nhân vật chính trị|0.2696550488471985|2020/07/03 23:31:12|7.292243862774232e+18
100006592119590|176665290489526|nan|176665290489526_176726567150065|fb_page_comment|đây là kiểu bạch dịu_dàng but nghiêm_khắc hắc cục_súc nhưng dễ mềm_lòng cưng_chiều á hi_hiii|Tư tưởng tiêu cực - chống phá nhà nước|0.16689826548099518|2020/07/03 23:31:12|7.292243862774232e+18
100003144885149|3002981156483351|nan|nan|fb_user_post|giấy_nến thấm dầu nhà nào dùng nồi chiên ko dầu đều phải có ạ numbertoken set numbertoken tờ xài tẹt hiện_nay rất hot_ẻm nồi này nhưng các mẹ mua về xài đúng cách chưa ah riêng bản_thân em_em tham_gia các hội nhóm và được khuyên nên mua giấy bày ạ vì_sao nên dùng giấy_nến đục lỗ cho nckd bảo_vệ phần mặt lưới chống dính của nồi chiên không dầu dưới tác_động của muối gia_vị mặn tăng tuổi_thọ của phần lưới chống dính này gấp nhiều nhiều lần chỉ cần lót numbertoken tấm giấy_nến đục lỗ sẵn này lên trên lưới đặt thức_ăn đã tẩm ướp gia_vị vào và khởi_động nồi như bình_thường giúp dễ_dàng vệ_sinh nồi chiên không dầu sau khi hoạt_động khi lót bằng giấy_nến này rồi thì công_đoạn rửa nồi chiên không dầu không còn là cực_hình nữa ạ nó nhàn tênh luôn ấy ko phải kỳ cọ nhiều ưu_điểm so với giấy bạc giấy_nến thông_thường là có lỗ đục sẵn nên dầu thừa nước đọng vẫn thoát xuống dưới được siêu tiện_dụng ạ dùng để nướng bánh hấp bánh_bao ngăn_chặn sự bốc_hơi quá nhiều của nước làm ướt bánh chất_liệu giấy hai mặt nhập_khẩu từ phần_lan numbertoken bột gỗ nguyên_chất được sản_xuất theo quy_trình chịu_nhiệt_độ cao đặc_biệt nhiệt_độ chịu tối_đa numbertoken c|Tổ chức nhà nước|0.3670056164264679|2020/07/03 19:19:50|7.61113259340636e+18
